"22","5","2019-02-09 00:40:26","2019-02-09 01:15:13","2","1","1","12","1","1","***.***.***.***","8","5","828",NULL,NULL,NULL,"7","741",NULL,NULL,NULL,"6","1936",NULL,NULL,NULL,"36","1755",NULL,NULL,NULL,"1","1419",NULL,NULL,NULL,"34","1312",NULL,NULL,NULL,"27","1286",NULL,NULL,NULL,"9","1221",NULL,NULL,NULL,"******2c6d42e64d7",,"2019-02-09 00:40:26","2019-02-09 01:15:13"
"23","5","2019-02-09 17:20:52","2019-02-09 18:14:10","2","1","1","12","-9","-9","***.***.***.***","8","19","797",NULL,NULL,NULL,"29","911",NULL,NULL,NULL,"27","1298",NULL,NULL,NULL,"24","807",NULL,NULL,NULL,"38","776",NULL,NULL,NULL,"1","1431",NULL,NULL,NULL,"8","971",NULL,NULL,NULL,"28","717",NULL,NULL,NULL,"******e6e77a280d3",,"2019-02-09 17:20:52","2019-02-09 18:14:10"
"24","5","2019-02-09 21:17:20","2019-02-09 22:13:27","2","1","1","12","1","1","***.***.***.***","8","2","732",NULL,NULL,NULL,"7","729",NULL,NULL,NULL,"9","1233",NULL,NULL,NULL,"1","1443",NULL,NULL,NULL,"14","2294",NULL,NULL,NULL,"33","136",NULL,NULL,NULL,"44","450",NULL,NULL,NULL,"4","1284",NULL,NULL,NULL,"******f2a6c055f61",,"2019-02-09 21:17:20","2019-02-09 22:13:27"
"25","5","2019-02-09 22:27:33","2019-02-09 22:56:36","2","1","1","12","1","1","***.***.***.***","8","9","1221",NULL,NULL,NULL,"5","816",NULL,NULL,NULL,"14","2306",NULL,NULL,NULL,"44","462",NULL,NULL,NULL,"27","1286",NULL,NULL,NULL,"34","1324",NULL,NULL,NULL,"1","1431",NULL,NULL,NULL,"7","717",NULL,NULL,NULL,"******8233f352a76",,"2019-02-09 22:27:33","2019-02-09 22:56:36"
"26","5","2019-02-09 23:14:09","2019-02-10 01:21:17","1","1","1","12","1","1","***.***.***.***","8","27","1298",NULL,NULL,NULL,"16","1419",NULL,NULL,NULL,"5","804",NULL,NULL,NULL,"2","720",NULL,NULL,NULL,"34","1336",NULL,NULL,NULL,"1","1443",NULL,NULL,NULL,"4","1296",NULL,NULL,NULL,"33","148",NULL,NULL,NULL,"******632516d199e",,"2019-02-09 23:14:09","2019-02-10 01:21:17"
"27","5","2019-02-10 01:50:22","2019-02-10 02:38:42","2","1","1","12","1","1","***.***.***.***","8","5","816",NULL,NULL,NULL,"1","1431",NULL,NULL,NULL,"38","788",NULL,NULL,NULL,"4","1284",NULL,NULL,NULL,"25","588",NULL,NULL,NULL,"6","1924",NULL,NULL,NULL,"36","1743",NULL,NULL,NULL,"33","136",NULL,NULL,NULL,"******77c677a592d",,"2019-02-10 01:50:22","2019-02-10 02:38:42"
"28","5","2019-02-10 22:44:43","2019-02-10 23:36:17","2","1","1","12","-9","-9","***.***.***.***","6","1","1419",NULL,NULL,NULL,"2","732",NULL,NULL,NULL,"7","729",NULL,NULL,NULL,"-3","0",NULL,NULL,NULL,"5","804",NULL,NULL,NULL,"28","729",NULL,NULL,NULL,"27","1310",NULL,NULL,NULL,"-3","0",NULL,NULL,NULL,"******4790c7613aa",,"2019-02-10 22:44:43","2019-02-10 23:36:17"
"29","5","2019-02-10 23:45:48","2019-02-11 00:44:48","1","1","1","12","-9","-9","***.***.***.***","8","27","1322",NULL,NULL,NULL,"7","717",NULL,NULL,NULL,"4","1272",NULL,NULL,NULL,"28","741",NULL,NULL,NULL,"38","776",NULL,NULL,NULL,"1","1407",NULL,NULL,NULL,"5","816",NULL,NULL,NULL,"8","983",NULL,NULL,NULL,"******e4c88f22743",,"2019-02-10 23:45:48","2019-02-11 00:44:48"
"30","5","2019-02-11 01:04:47","2019-02-11 02:22:15","2","1","1","12","-9","-9","***.***.***.***","8","38","764",NULL,NULL,NULL,"7","729",NULL,NULL,NULL,"1","1395",NULL,NULL,NULL,"5","804",NULL,NULL,NULL,"8","971",NULL,NULL,NULL,"27","1334",NULL,NULL,NULL,"2","720",NULL,NULL,NULL,"31","747",NULL,NULL,NULL,"******4dec3986de9",,"2019-02-11 01:04:47","2019-02-11 02:22:15"
"31","5","2019-02-11 22:05:53","2019-02-11 22:35:37","1","1","1","12","-9","-9","***.***.***.***","8","1","1383",NULL,NULL,NULL,"42","1738",NULL,NULL,NULL,"2","732",NULL,NULL,NULL,"27","1346",NULL,NULL,NULL,"22","998",NULL,NULL,NULL,"9","1209",NULL,NULL,NULL,"16","1431",NULL,NULL,NULL,"18","1583",NULL,NULL,NULL,"******9064c8c9bcf",,"2019-02-11 22:05:53","2019-02-11 22:35:37"
"32","5","2019-02-11 22:46:04","2019-02-11 23:27:57","1","1","1","12","-9","-9","***.***.***.***","8","2","744",NULL,NULL,NULL,"7","717",NULL,NULL,NULL,"42","1750",NULL,NULL,NULL,"18","1571",NULL,NULL,NULL,"9","1197",NULL,NULL,NULL,"1","1395",NULL,NULL,NULL,"5","792",NULL,NULL,NULL,"27","1358",NULL,NULL,NULL,"******c63b466ac1e",,"2019-02-11 22:46:04","2019-02-11 23:27:57"
"33","5","2019-02-11 23:42:49","2019-02-12 00:50:44","1","1","1","12","-9","-9","***.***.***.***","8","1","1383",NULL,NULL,NULL,"27","1346",NULL,NULL,NULL,"5","780",NULL,NULL,NULL,"28","753",NULL,NULL,NULL,"7","729",NULL,NULL,NULL,"2","756",NULL,NULL,NULL,"21","1300",NULL,NULL,NULL,"18","1583",NULL,NULL,NULL,"******21dc39476de",,"2019-02-11 23:42:49","2019-02-12 00:50:44"
"34","5","2019-02-12 21:23:42","2019-02-12 21:55:11","2","1","1","12","-9","-9","***.***.***.***","8","23","755",NULL,NULL,NULL,"9","1185",NULL,NULL,NULL,"4","1284",NULL,NULL,NULL,"1","1395",NULL,NULL,NULL,"5","792",NULL,NULL,NULL,"17","1800",NULL,NULL,NULL,"3","1077",NULL,NULL,NULL,"8","983",NULL,NULL,NULL,"******94f88c78ec1",,"2019-02-12 21:23:42","2019-02-12 21:55:11"
"35","5","2019-02-12 22:08:39","2019-02-12 22:54:52","2","1","1","12","-9","-9","***.***.***.***","8","17","1812",NULL,NULL,NULL,"8","995",NULL,NULL,NULL,"3","1089",NULL,NULL,NULL,"23","743",NULL,NULL,NULL,"1","1383",NULL,NULL,NULL,"5","804",NULL,NULL,NULL,"4","1272",NULL,NULL,NULL,"9","1173",NULL,NULL,NULL,"******4a869d9e4cc",,"2019-02-12 22:08:39","2019-02-12 22:54:52"
"36","5","2019-02-13 00:20:40","2019-02-13 00:21:32","9","1","1","12","-9","-9","***.***.***.***","8","3","1089",NULL,NULL,NULL,"4","1296",NULL,NULL,NULL,"1","1383",NULL,NULL,NULL,"5","804",NULL,NULL,NULL,"17","1812",NULL,NULL,NULL,"2","744",NULL,NULL,NULL,"38","764",NULL,NULL,NULL,"42","1750",NULL,NULL,NULL,"******4d09220eefe",,"2019-02-13 00:20:40","2019-02-13 00:21:32"
"37","5","2019-02-13 00:59:56","2019-02-13 01:00:12","2","1","1","12","-9","-9","***.***.***.***","8","1","1383",NULL,NULL,NULL,"38","764",NULL,NULL,NULL,"5","804",NULL,NULL,NULL,"17","1812",NULL,NULL,NULL,"2","744",NULL,NULL,NULL,"4","1296",NULL,NULL,NULL,"42","1750",NULL,NULL,NULL,"3","1089",NULL,NULL,NULL,"******6532620617d",,"2019-02-13 00:59:56","2019-02-13 01:00:12"
"38","5","2019-02-13 01:14:36","2019-02-13 02:51:38","1","1","1","12","-9","-9","***.***.***.***","6","4","1308",NULL,NULL,NULL,"1","1371",NULL,NULL,NULL,"5","792",NULL,NULL,NULL,"-3","0",NULL,NULL,NULL,"42","1762",NULL,NULL,NULL,"3","1101",NULL,NULL,NULL,"38","752",NULL,NULL,NULL,"-3","0",NULL,NULL,NULL,"******fa98b213605",,"2019-02-13 01:14:36","2019-02-13 02:51:38"
